 (),data_type,encoding,end_ec,end_vbw,kernel,n_cols,n_vecs,patcher,sample_run,start_ec,start_vbw,unpacker,unpack_n_values,unpack_n_vectors,Achieved Active Warps Per SM (warp),Achieved Occupancy (%),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit SM (block),Block Limit Warps (block),Block Size,Block Size (),Compute (SM) Throughput (%),Driver Shared Memory Per Block (byte/block),Duration (nsecond),Dynamic Shared Memory Per Block (byte/block),DRAM Frequency (cycle/second),DRAM Throughput (%),Elapsed Cycles (cycle),Function Cache Configuration (),Grid Size,Grid Size (),ID,Kernel Name,L1/TEX Cache Throughput (%),L2 Cache Throughput (%),Memory Throughput (%),Registers Per Thread (register/thread),Shared Memory Configuration Size (byte),Static Shared Memory Per Block (byte/block),SM Active Cycles (cycle),SM Frequency (cycle/second),Theoretical Active Warps per SM (warp),Theoretical Occupancy (%),Threads (thread),Waves Per SM ()
"",f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,3,20,3,stateful_branchless,1,1,11.85,24.68,6,16,24,24,"(64, 1, 1)",64,80.07,1024,2635424,0,10238109693.17,9.84,6063122,CachePreferNone,"(51200, 1, 1)",51200,37,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",56.83,11.38,56.74,158,16384,0,6033816.09,2293498250.50,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,4,20,3,stateful_branchless,1,1,11.85,24.68,6,16,24,24,"(64, 1, 1)",64,80.05,1024,2652928,0,10107063591.62,9.90,6064231,CachePreferNone,"(51200, 1, 1)",51200,38,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",56.82,11.41,56.72,158,16384,0,6034711.91,2279040805.73,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,5,20,3,stateful_branchless,1,1,11.84,24.68,6,16,24,24,"(64, 1, 1)",64,80.09,1024,2653792,0,10235159349.34,9.78,6063050,CachePreferNone,"(51200, 1, 1)",51200,39,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",56.83,11.32,56.75,158,16384,0,6033910.94,2277243845.79,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,1,20,3,stateful_branchless,1,1,11.86,24.71,6,16,24,24,"(64, 1, 1)",64,81.19,1024,3176128,0,10237451387.35,9.18,7268772,CachePreferNone,"(51200, 1, 1)",51200,40,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",53.29,11.39,53.22,164,16384,0,7237389.09,2282037804.10,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,2,20,3,stateful_branchless,1,1,11.86,24.70,6,16,24,24,"(64, 1, 1)",64,81.18,1024,3118848,0,10238570138.72,9.35,7263019,CachePreferNone,"(51200, 1, 1)",51200,41,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",53.28,11.60,53.21,164,16384,0,7239138.35,2324360522.43,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,3,20,3,stateful_branchless,1,1,11.86,24.71,6,16,24,24,"(64, 1, 1)",64,81.21,1024,3176256,0,10163412520.91,9.25,7269501,CachePreferNone,"(51200, 1, 1)",51200,42,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",53.29,11.46,53.23,164,16384,0,7237993.09,2281696542.51,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,4,20,3,stateful_branchless,1,1,11.86,24.71,6,16,24,24,"(64, 1, 1)",64,81.21,1024,3176160,0,10235131731.40,9.19,7268269,CachePreferNone,"(51200, 1, 1)",51200,43,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",53.29,11.40,53.23,164,16384,0,7237702.61,2281691413.53,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,5,20,3,stateful_branchless,1,1,11.86,24.71,6,16,24,24,"(64, 1, 1)",64,81.20,1024,3176160,0,10234567528.08,9.18,7267845,CachePreferNone,"(51200, 1, 1)",51200,44,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",53.29,11.42,53.23,164,16384,0,7237513.98,2281787388.96,12,25,3276800,129.29
"",f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,1,20,3,stateful_branchless,1,1,7.83,16.32,4,8,24,24,"(64, 1, 1)",64,64.62,1024,4607968,0,10241293342.31,7.04,10612329,CachePreferNone,"(51200, 1, 1)",51200,45,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",40.56,8.04,40.51,178,8192,0,10564317.53,2296272709.94,8,16.67,3276800,193.94
"",f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,2,20,3,stateful_branchless,1,1,7.83,16.32,4,8,24,24,"(64, 1, 1)",64,64.63,1024,4607872,0,10241034473.18,7.03,10613802,CachePreferNone,"(51200, 1, 1)",51200,46,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",40.56,8.04,40.51,178,8192,0,10564384.52,2296295122.78,8,16.67,3276800,193.94
"",f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,3,20,3,stateful_branchless,1,1,7.83,16.32,4,8,24,24,"(64, 1, 1)",64,64.57,1024,4607584,0,10124247327.88,7.12,10615520,CachePreferNone,"(51200, 1, 1)",51200,47,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",40.57,8.09,40.47,178,8192,0,10561769.02,2298425125.47,8,16.67,3276800,193.94
"",f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,4,20,3,stateful_branchless,1,1,7.83,16.32,4,8,24,24,"(64, 1, 1)",64,64.66,1024,4607040,0,10238633048.55,7.03,10608422,CachePreferNone,"(51200, 1, 1)",51200,48,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",40.56,8.03,40.53,178,8192,0,10564005.86,2295462668.73,8,16.67,3276800,193.94
"",f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,5,20,3,stateful_branchless,1,1,7.83,16.32,4,8,24,24,"(64, 1, 1)",64,64.63,1024,4608032,0,10240817772.10,7.04,10611287,CachePreferNone,"(51200, 1, 1)",51200,49,"void multi_column::query_multi_column<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)1>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",40.56,8.03,40.51,178,8192,0,10566311.71,2296013460.84,8,16.67,3276800,193.94
"",f32,ALP,20,8,query_multi_column,1,102400,prefetch_all_branchless,1,20,3,stateful_branchless,1,4,30.65,63.85,16,32,24,24,"(64, 1, 1)",64,75.99,1024,295968,0,10261866147.69,10.94,670371,CachePreferNone,"(12800, 1, 1)",12800,0,"void multi_column::query_multi_column<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)4, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)4>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)4, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T1, bool *)",63.96,4.90,63.51,64,32768,0,663441.58,2258008185.57,32,66.67,819200,12.12
"",f32,ALP,20,8,query_multi_column,1,102400,prefetch_all_branchless,2,20,3,stateful_branchless,1,4,30.64,63.84,16,32,24,24,"(64, 1, 1)",64,76.04,1024,299264,0,10215568862.28,10.85,669858,CachePreferNone,"(12800, 1, 1)",12800,1,"void multi_column::query_multi_column<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)4, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)4>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)4, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T1, bool *)",63.97,4.89,63.55,64,32768,0,663349.05,2231779744.08,32,66.67,819200,12.12
"",f32,ALP,20,8,query_multi_column,1,102400,prefetch_all_branchless,3,20,3,stateful_branchless,1,4,30.64,63.83,16,32,24,24,"(64, 1, 1)",64,75.98,1024,299136,0,10151476251.60,10.94,670641,CachePreferNone,"(12800, 1, 1)",12800,2,"void multi_column::query_multi_column<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)4, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)4>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)4, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T1, bool *)",63.93,4.90,63.50,64,32768,0,663806.20,2234386143.20,32,66.67,819200,12.12
"",f32,ALP,20,8,query_multi_column,1,102400,prefetch_all_branchless,4,20,3,stateful_branchless,1,4,30.64,63.84,16,32,24,24,"(64, 1, 1)",64,76.03,1024,297088,0,10212839293.41,10.93,670251,CachePreferNone,"(12800, 1, 1)",12800,3,"void multi_column::query_multi_column<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)4, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)4>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)4, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T1, bool *)",63.95,4.90,63.55,64,32768,0,663504.35,2248245749.86,32,66.67,819200,12.12
"",f32,ALP,20,8,query_multi_column,1,102400,prefetch_all_branchless,5,20,3,stateful_branchless,1,4,30.64,63.83,16,32,24,24,"(64, 1, 1)",64,75.98,1024,297344,0,10345243219.97,10.79,670654,CachePreferNone,"(12800, 1, 1)",12800,4,"void multi_column::query_multi_column<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)4, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)4>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)4, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T1, bool *)",63.97,4.88,63.50,64,32768,0,663363.14,2247935051.66,32,66.67,819200,12.12
"",f32,ALP,20,8,query_multi_column,2,102400,prefetch_all_branchless,1,20,3,stateful_branchless,1,4,15.64,32.59,8,16,24,24,"(64, 1, 1)",64,73.35,1024,578464,0,10205011893.57,11.24,1294645,CachePreferNone,"(12800, 1, 1)",12800,5,"void multi_column::query_multi_column<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPDecompressor<float, (unsigned int)4, flsgpu::device::BitUnpackerStatefulBranchless<float, (unsigned int)4, (unsigned int)1, flsgpu::device::ALPFunctor<float, (unsigned int)4>>, flsgpu::device::PrefetchAllBranchlessALPExceptionPatcher<float, (unsigned int)4, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<float>>, flsgpu::device::ALPExtendedColumn<float>>(T5, T5, T1, bool *)",66.07,5.31,65.74,126,16384,0,1283286.58,2230155492.25,16,33.33,819200,24.24
