return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,13.705000,112.350313,decompression_query,GALP,publicbi-Telco-TOTAL_OUTGOING_MIN_P4,104857600,0.150368,1.638831,f32,25600,5
0,13.705000,112.350313,decompression,ALP,publicbi-Telco-TOTAL_OUTGOING_MIN_P4,104857600,0.384000,1.681899,f32,25600,4
0,"","",decompression_query,GDeflate,alp-nyc29,209715200,7.852192,1.182192,f64,25600,2
0,"","",decompression,GDeflate,publicbi-CMSprovider-LINE_SRVC_CNT,104857600,3.453696,2.124633,f32,25600,3
0,"","",decompression_query,Bitcomp,publicbi-CMSprovider-STDEV_SUBMITTED_CHRG_AMT,104857600,1.051680,1.278037,f32,25600,3
0,"","",decompression,Snappy,alp-gov40,209715200,3.985248,18.297423,f64,25600,1
0,"","",decompression,Deflate,alp-gov26,209715200,26.082048,7.776672,f64,25600,3
0,"","",decompression,Bitcomp,alp-bitcoin_transactions_f,209715200,0.975680,0.999545,f64,25600,5
0,"","",decompression,Snappy,alp-arade4,209715200,10.858496,1.269186,f64,25600,3
0,15.237070,106.891445,decompression,ALP,publicbi-Telco-TOTAL_MINS_P3,104857600,0.401408,1.576177,f32,25600,5
0,21.141680,188.843711,decompression,ALP,publicbi-Telco-TOTAL_OUTGOING_REV_P1,104857600,0.500736,1.064948,f32,25600,5
0,22.493047,267.827148,decompression_query,GALP,publicbi-CommonGovernment-baseandalloptionsvalue,104857600,0.277152,0.898823,f32,25600,3
0,"","",decompression_query,Thrust,alp-nyc29,209715200,6.287840,1.000000,f64,25600,1
0,"","",decompression_query,Deflate,publicbi-CommonGovernment-baseandexercisedoptionsvalue,104857600,19.012159,1.287242,f32,25600,5
0,9.905156,28.033633,decompression_query,GALP,alp-cms9,209715200,0.167104,5.148328,f64,25600,2
0,"","",decompression_query,zstd,alp-cms25,209715200,16.208033,1.103941,f64,25600,4
0,"","",decompression,Snappy,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,104857600,6.880032,1.326770,f32,25600,1
0,15.236758,38.072773,decompression_query,GALP,publicbi-CityMaxCapita-LPF,104857600,0.133248,1.820654,f32,25600,1
0,"","",decompression_query,Snappy,alp-arade4,209715200,11.021408,1.269186,f64,25600,3
0,11.778906,6.145352,decompression,ALP,publicbi-Telco-RECHRG_TOTAL_LOAD_P2,104857600,0.251904,2.639903,f32,25600,3
0,"","",decompression_query,Snappy,publicbi-Telco-RECHRG_INC_MIN_USED_P2,104857600,3.912960,1.101354,f32,25600,5
0,"","",decompression_query,GDeflate,alp-medicare9,209715200,7.726016,3.324495,f64,25600,2
0,"","",decompression,zstd,publicbi-Telco-ONNET_MINS_P4,104857600,10.471776,1.952861,f32,25600,4
0,"","",decompression,zstd,alp-basel_temp_f,209715200,13.892256,2.611324,f64,25600,1
0,22.247344,307.829492,decompression,GALP,publicbi-Telco-TOTAL_INCOMING_MIN_P1,104857600,0.693376,0.859486,f32,25600,1
0,"","",decompression_query,GDeflate,alp-gov30,209715200,7.791424,4.901134,f64,25600,5
0,"","",decompression_query,Snappy,publicbi-Telco-RECHRG_TOTAL_LOAD_P4,104857600,6.610784,2.334206,f32,25600,5
0,"","",decompression,Bitcomp,alp-gov31,209715200,0.821472,15.310120,f64,25600,4
0,"","",decompression_query,Deflate,alp-bird_migration_f,209715200,30.713057,1.107858,f64,25600,5
0,"","",decompression_query,GDeflate,alp-neon_bio_temp_c,209715200,7.786048,1.398215,f64,25600,5
0,"","",decompression,LZ4,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,104857600,5.487232,1.332548,f32,25600,3
0,"","",decompression,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_REV_P1,104857600,0.554944,1.008608,f32,25600,5
0,"","",decompression_query,Deflate,alp-stocks_usa_c,209715200,30.920769,1.479317,f64,25600,1
0,"","",decompression,zstd,publicbi-Telco-ONNET_MINS_P3,104857600,11.010976,1.881736,f32,25600,2
0,"","",decompression,Deflate,alp-cms25,209715200,28.250240,1.059058,f64,25600,3
0,"","",decompression_query,GDeflate,publicbi-CommonGovernment-baseandalloptionsvalue,104857600,3.673248,1.296038,f32,25600,5
0,"","",decompression,Bitcomp,publicbi-Telco-TOTAL_INCOMING_MIN_P6,104857600,0.595968,1.026444,f32,25600,3
0,26.299297,54.273945,decompression,GALP,alp-gov10,209715200,0.538336,2.072849,f64,25600,4
0,"","",decompression,BitcompSparse,alp-medicare1,209715200,0.820896,0.998577,f64,25600,2
0,"","",decompression_query,Thrust,alp-gov26,209715200,6.328896,1.000000,f64,25600,3
0,"","",decompression,Bitcomp,publicbi-Telco-OFFNET_REV_P1,104857600,0.638112,1.095632,f32,25600,3
0,"","",decompression,Deflate,publicbi-Telco-TOTAL_OUTGOING_MIN_P4,104857600,19.410015,1.493537,f32,25600,4
