return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression_query,GDeflate,publicbi-Telco-CHRGD_REV_P1,11649024,2.667616,1.365356,f32,0,5
0,"","",decompression,LZ4,alp-basel_temp_f,983040,2.814208,2.029242,f64,0,5
0,"","",decompression_query,BitcompSparse,publicbi-Telco-TOTAL_OUTGOING_MIN_P4,11649024,0.322496,1.262001,f32,0,1
0,"","",decompression,zstd,alp-gov26,1128988672,12.483488,312.190964,f64,0,1
0,"","",decompression,Snappy,alp-arade4,79110144,5.177280,1.269712,f64,0,4
0,7.808934,0.000000,decompression_query,GALP,alp-stocks_usa_c,2256609280,1.294176,7.857705,f64,0,5
0,16.623418,101.575246,decompression,GALP,publicbi-Telco-CHRGD_REV_P1,11649024,0.051712,1.458560,f32,0,5
0,9.071027,177.642405,decompression,ALP,publicbi-Telco-FREE_MINS_P3,11649024,0.123904,1.833527,f32,0,5
0,0.598677,354.966152,decompression,ALP,publicbi-CMSprovider-STDEV_SUBMITTED_CHRG_AMT,37150720,0.321536,1.850524,f32,0,5
0,"","",decompression_query,zstd,alp-nyc29,139567104,11.342048,2.520029,f64,0,4
0,2.822662,53.707291,decompression_query,ALP,alp-gov30,1128988672,1.318592,9.008398,f64,0,5
0,"","",decompression_query,BitcompSparse,publicbi-Telco-TOTAL_MINS_P2,11649024,0.280960,1.036270,f32,0,4
0,28.341667,17.708333,decompression,ALP,alp-basel_wind_f,983040,0.040960,2.146854,f64,0,1
0,"","",decompression_query,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_MIN_P3,11649024,0.365664,1.178352,f32,0,4
0,"","",decompression,zstd,publicbi-Telco-FREE_MINS_P1,11649024,7.871008,1.928384,f32,0,3
0,"","",decompression,BitcompSparse,publicbi-Telco-RECHRG_TOTAL_LOAD_P4,11649024,0.247104,1.441491,f32,0,1
0,"","",decompression,Snappy,alp-neon_air_pressure,1101766656,26.011072,3.281175,f64,0,1
0,"","",decompression,Bitcomp,alp-arade4,79110144,0.450208,0.998292,f64,0,4
0,"","",decompression_query,Deflate,publicbi-Physicians-line_srvc_cnt,36610048,9.419840,2.120979,f32,0,5
