ID,n_cols,alias,vbw,ec,n_vecs,Elapsed Cycles (cycle),Theoretical Occupancy (%),Achieved Occupancy (%),Kernel Name,Block Size,Grid Size,Registers Per Thread (register/thread),Memory Throughput (%),DRAM Throughput (%),L1/TEX Cache Throughput (%),L2 Cache Throughput (%),SM Active Cycles (cycle),Compute (SM) Throughput (%),Threads (thread),Waves Per SM (),Block Limit SM (block),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit Warps (block),Theoretical Active Warps per SM (warp),Achieved Active Warps Per SM (warp)
2,3,GALP-32,0,10,125000,2413298,18.75,16.70,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,14.06,10.37,14.06,3.69,2418521.40,43.38,4000000,130.21,32,6,32,32,12,10.69
3,3,GALP-1,0,10,125000,1494420,50,47.81,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,23.47,16.83,23.55,6.47,1487826.88,77.50,4000000,48.83,32,16,32,32,32,30.60
4,3,ALP-32,1,10,125000,5753750,37.50,35.49,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,76.64,76.64,30.05,28.36,5704650.81,19.59,4000000,65.10,32,12,32,32,24,22.71
5,3,ALP-1,1,10,125000,2557722,56.25,53.30,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,23.29,8.56,23.36,4.58,2549953.90,80.27,4000000,43.40,32,18,32,32,36,34.11
6,3,GALP-32,1,10,125000,2407644,18.75,16.85,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,14.24,10.46,14.20,3.72,2394944.49,43.91,4000000,130.21,32,6,32,32,12,10.79
7,3,GALP-1,1,10,125000,1494472,50,47.82,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,23.47,16.82,23.54,6.49,1488161.19,77.52,4000000,48.83,32,16,32,32,32,30.60
8,3,ALP-32,2,10,125000,5694560,37.50,35.69,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,77.61,77.61,30.38,29.02,5680948.21,19.71,4000000,65.10,32,12,32,32,24,22.84
9,3,ALP-1,2,10,125000,2581055,56.25,53.39,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,23.10,11.29,23.16,5.59,2572489.71,79.68,4000000,43.40,32,18,32,32,36,34.17
10,3,GALP-32,2,10,125000,2442233,18.75,17.16,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,13.98,13.15,13.99,4.67,2431118.08,43.12,4000000,130.21,32,6,32,32,12,10.99
11,3,GALP-1,2,10,125000,1499440,50,47.75,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,23.43,21.51,23.49,8.20,1491595.79,77.38,4000000,48.83,32,16,32,32,32,30.56
12,3,ALP-32,3,10,125000,5808848,37.50,35.69,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,77.90,77.90,30.02,29.02,5763689.19,19.34,4000000,65.10,32,12,32,32,24,22.84
13,3,ALP-1,3,10,125000,2610523,56.25,53.25,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,22.84,14.04,22.90,6.52,2601243.79,78.86,4000000,43.40,32,18,32,32,36,34.08
14,3,GALP-32,3,10,125000,2532527,18.75,16.94,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,15.42,15.42,13.43,5.46,2532590.83,41.64,4000000,130.21,32,6,32,32,12,10.84
15,3,GALP-1,3,10,125000,1507348,50,47.96,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,26.09,26.09,23.37,9.97,1499138.15,76.88,4000000,48.83,32,16,32,32,32,30.70
16,3,ALP-32,4,10,125000,5795301,37.50,35.86,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,78.61,78.61,30.40,29.37,5755460.83,19.49,4000000,65.10,32,12,32,32,24,22.95
17,3,ALP-1,4,10,125000,2643440,56.25,53.20,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,22.57,16.69,22.62,7.45,2634043.92,78.02,4000000,43.40,32,18,32,32,36,34.05
18,3,GALP-32,4,10,125000,2618200,18.75,16.79,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,17.62,17.62,13.04,6.25,2607712.91,40.19,4000000,130.21,32,6,32,32,12,10.75
19,3,GALP-1,4,10,125000,1514909,50,47.86,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,30.61,30.61,23.22,11.59,1508544.93,76.49,4000000,48.83,32,16,32,32,32,30.63
20,3,ALP-32,5,10,125000,5863796,37.50,35.84,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.10,79.10,30.15,29.43,5836012.17,19.21,4000000,65.10,32,12,32,32,24,22.94
21,3,ALP-1,5,10,125000,2682286,56.25,53.10,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,22.24,19.26,22.30,8.43,2671042.60,76.96,4000000,43.40,32,18,32,32,36,33.99
22,3,GALP-32,5,10,125000,2645712,18.75,16.87,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,20.09,20.09,12.89,7.08,2638083.17,39.66,4000000,130.21,32,6,32,32,12,10.80
23,3,GALP-1,5,10,125000,1539824,50,47.92,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,34.83,34.83,22.86,13.18,1532281.59,75.25,4000000,48.83,32,16,32,32,32,30.67
24,3,ALP-32,6,10,125000,5908456,37.50,35.93,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.42,79.42,29.96,29.80,5890736.94,18.99,4000000,65.10,32,12,32,32,24,22.99
25,3,ALP-1,6,10,125000,2713467,56.25,53.19,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,21.96,21.77,22.01,9.25,2706377.14,76.06,4000000,43.40,32,18,32,32,36,34.04
26,3,GALP-32,6,10,125000,2640996,18.75,17.32,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,22.77,22.77,12.91,8.08,2634522.20,39.85,4000000,130.21,32,6,32,32,12,11.09
27,3,GALP-1,6,10,125000,1566154,50,47.97,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,38.84,38.84,22.48,14.65,1558277.93,74.07,4000000,48.83,32,16,32,32,32,30.70
28,3,ALP-32,7,10,125000,5976960,37.50,35.92,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.49,79.49,29.75,29.97,5986827.97,18.74,4000000,65.10,32,12,32,32,24,22.99
29,3,ALP-1,7,10,125000,2754318,56.25,53.24,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,24.13,24.13,21.69,10.11,2746671.19,74.88,4000000,43.40,32,18,32,32,36,34.07
30,3,GALP-32,7,10,125000,2748385,18.75,16.79,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,24.44,24.44,12.41,8.61,2741424.24,38.31,4000000,130.21,32,6,32,32,12,10.75
31,3,GALP-1,7,10,125000,1603030,50,47.92,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,42.46,42.46,21.97,15.93,1594320.50,72.38,4000000,48.83,32,16,32,32,32,30.67
32,3,ALP-32,8,10,125000,6090979,37.50,35.92,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.80,79.80,29.42,29.67,6073061.79,18.42,4000000,65.10,32,12,32,32,24,22.99
33,3,ALP-1,8,10,125000,2805001,56.25,53.27,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",51,26.34,26.34,21.32,10.99,2793661.26,73.82,4000000,43.40,32,18,32,32,36,34.10
34,3,GALP-32,8,10,125000,2793684,18.75,16.56,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",168,26.56,26.56,12.23,9.41,2780150.73,37.65,4000000,130.21,32,6,32,32,12,10.60
35,3,GALP-1,8,10,125000,1613765,50,47.85,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",64,46.71,46.71,21.81,17.53,1605964.89,71.89,4000000,48.83,32,16,32,32,32,30.62
0,4,ALP-32,0,10,125000,7721956,37.50,35.88,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.04,79.04,29.97,28.73,7754963.64,19.36,4000000,65.10,32,12,32,32,24,22.96
1,4,ALP-1,0,10,125000,3497766,50,47.95,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,22.68,8.54,22.75,5.40,3483347.90,77.08,4000000,48.83,32,16,32,32,32,30.69
2,4,GALP-32,0,10,125000,3490953,12.50,12.37,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,12.93,9.53,13.00,3.36,3474615.38,39.66,4000000,195.31,32,4,32,32,8,7.92
3,4,GALP-1,0,10,125000,2069349,31.25,29.04,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,22.49,16.17,22.54,6.15,2063717.19,79.20,4000000,78.12,32,10,32,32,20,18.59
4,4,ALP-32,1,10,125000,7773974,37.50,35.91,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.02,79.02,29.85,28.54,7755386.92,19.29,4000000,65.10,32,12,32,32,24,22.99
5,4,ALP-1,1,10,125000,3493843,50,47.99,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,22.70,8.56,22.75,5.42,3483043.10,77.14,4000000,48.83,32,16,32,32,32,30.72
6,4,GALP-32,1,10,125000,3482385,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,12.94,9.65,13.16,3.37,3431352.11,39.69,4000000,195.31,32,4,32,32,8,7.92
7,4,GALP-1,1,10,125000,2067767,31.25,29.23,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,22.51,16.18,22.56,6.16,2061179.84,79.27,4000000,78.12,32,10,32,32,20,18.71
8,4,ALP-32,2,10,125000,7779204,37.50,36.09,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.73,79.73,29.82,28.93,7776108.95,19.16,4000000,65.10,32,12,32,32,24,23.10
9,4,ALP-1,2,10,125000,3555749,50,48.01,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,22.30,11.29,22.36,6.39,3544187.29,75.90,4000000,48.83,32,16,32,32,32,30.73
10,4,GALP-32,2,10,125000,3543374,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,12.80,12.11,12.90,4.23,3501834.55,39.25,4000000,195.31,32,4,32,32,8,7.93
11,4,GALP-1,2,10,125000,2082331,31.25,28.97,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,22.35,20.57,22.41,7.71,2075313.15,78.72,4000000,78.12,32,10,32,32,20,18.54
12,4,ALP-32,3,10,125000,7845903,37.50,36.14,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.93,79.93,29.87,29.16,7864108.42,19.08,4000000,65.10,32,12,32,32,24,23.13
13,4,ALP-1,3,10,125000,3612992,50,48.03,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,21.95,13.90,22.01,7.26,3600759.88,74.79,4000000,48.83,32,16,32,32,32,30.74
14,4,GALP-32,3,10,125000,3620430,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,14.46,14.46,12.63,5.05,3576224.96,38.49,4000000,195.31,32,4,32,32,8,7.92
15,4,GALP-1,3,10,125000,2097732,31.25,29.03,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,24.87,24.87,22.25,9.26,2089950.30,78.17,4000000,78.12,32,10,32,32,20,18.58
16,4,ALP-32,4,10,125000,7955727,37.50,36.23,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,80.46,80.46,29.92,29.20,7942995.14,19.00,4000000,65.10,32,12,32,32,24,23.19
17,4,ALP-1,4,10,125000,3678369,50,48.06,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,21.56,16.35,21.61,8.12,3666608.51,73.56,4000000,48.83,32,16,32,32,32,30.76
18,4,GALP-32,4,10,125000,3679346,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,16.77,16.77,12.44,5.86,3630602.58,37.98,4000000,195.31,32,4,32,32,8,7.92
19,4,GALP-1,4,10,125000,2114846,31.25,29.21,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,29.11,29.11,22.07,10.79,2107513.85,77.50,4000000,78.12,32,10,32,32,20,18.70
20,4,ALP-32,5,10,125000,8030693,37.50,36.25,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,80.97,80.97,29.49,29.37,8007748.92,18.63,4000000,65.10,32,12,32,32,24,23.20
21,4,ALP-1,5,10,125000,3743187,50,48.09,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,21.17,18.69,21.23,9.00,3732231.51,72.28,4000000,48.83,32,16,32,32,32,30.78
